Date,Close,Open,High,Low,Volume,Code,Company,Up&Down,Rate
2014-11-10,46550,47350,48150,46250,1668722,015760,한국전력공사,-400.0,-0.8519701810436635
2014-11-11,46900,46800,47750,46150,1638167,015760,한국전력공사,350.0,0.7518796992481203
2014-11-12,44600,47650,47800,44600,4036085,015760,한국전력공사,-2300.0,-4.904051172707889
2014-11-13,45150,45100,45850,44600,2075700,015760,한국전력공사,550.0,1.2331838565022422
2014-11-14,45100,44700,45750,44700,1487434,015760,한국전력공사,-50.0,-0.11074197120708748
2014-11-17,44100,44950,45650,43150,1816211,015760,한국전력공사,-1000.0,-2.2172949002217295
2014-11-18,44050,44450,45250,43750,1562449,015760,한국전력공사,-50.0,-0.11337868480725624
2014-11-19,45400,44600,45400,44150,1323346,015760,한국전력공사,1350.0,3.064699205448354
2014-11-20,45300,45450,45650,45000,881733,015760,한국전력공사,-100.0,-0.22026431718061676
2014-11-21,45400,45300,45800,44650,1005530,015760,한국전력공사,100.0,0.22075055187637968
2014-11-24,43800,45950,45950,43400,3173073,015760,한국전력공사,-1600.0,-3.524229074889868
2014-11-25,44950,44200,44950,43950,1465083,015760,한국전력공사,1150.0,2.6255707762557075
2014-11-26,44250,45300,45650,44200,1090533,015760,한국전력공사,-700.0,-1.557285873192436
2014-11-27,44500,44500,44600,43650,1134484,015760,한국전력공사,250.0,0.5649717514124294
2014-11-28,46000,45300,46200,45200,2285440,015760,한국전력공사,1500.0,3.3707865168539324
2014-12-01,46750,46250,47600,46050,2439315,015760,한국전력공사,750.0,1.6304347826086956
2014-12-02,46100,46300,46700,45900,1548918,015760,한국전력공사,-650.0,-1.3903743315508021
2014-12-03,46800,46900,46900,46200,1113399,015760,한국전력공사,700.0,1.5184381778741864
2014-12-04,46900,46950,47100,46300,866985,015760,한국전력공사,100.0,0.2136752136752137
2014-12-05,46100,46650,46900,45550,1300277,015760,한국전력공사,-800.0,-1.7057569296375266
2014-12-08,45250,45800,46400,44850,969639,015760,한국전력공사,-850.0,-1.843817787418655
2014-12-09,46150,46000,46400,45850,972819,015760,한국전력공사,900.0,1.9889502762430937
2014-12-10,46850,46750,46900,46250,1379011,015760,한국전력공사,700.0,1.5167930660888407
2014-12-11,46000,46950,47350,46000,1305601,015760,한국전력공사,-850.0,-1.814300960512273
2014-12-12,46850,46000,46950,45700,1270062,015760,한국전력공사,850.0,1.8478260869565217
2014-12-15,44500,46900,47700,40050,5927494,015760,한국전력공사,-2350.0,-5.016008537886873
2014-12-16,40350,42100,43000,40150,9403580,015760,한국전력공사,-4150.0,-9.325842696629213
2014-12-17,41000,41200,41450,40600,3552063,015760,한국전력공사,650.0,1.6109045848822798
2014-12-18,41000,41400,41700,41000,2113398,015760,한국전력공사,0.0,0.0
2014-12-19,43350,41750,43750,41600,3667685,015760,한국전력공사,2350.0,5.731707317073171
2014-12-22,44500,43650,44500,42200,2308995,015760,한국전력공사,1150.0,2.6528258362168398
2014-12-23,43900,44400,44500,43550,1057736,015760,한국전력공사,-600.0,-1.348314606741573
2014-12-24,43650,43700,44300,43450,770906,015760,한국전력공사,-250.0,-0.5694760820045558
2014-12-26,42950,43700,43750,42850,1320670,015760,한국전력공사,-700.0,-1.6036655211912942
2014-12-29,43050,42600,43250,42250,1075214,015760,한국전력공사,100.0,0.23282887077997672
2014-12-30,42700,43000,43200,42500,718853,015760,한국전력공사,-350.0,-0.8130081300813009
2015-01-02,42700,42350,42950,42200,637596,015760,한국전력공사,0.0,0.0
2015-01-05,42000,42500,42650,41600,1123739,015760,한국전력공사,-700.0,-1.639344262295082
2015-01-06,41850,41500,42400,41400,1290400,015760,한국전력공사,-150.0,-0.35714285714285715
2015-01-07,43150,42100,43500,42050,1336557,015760,한국전력공사,1300.0,3.106332138590203
2015-01-08,41800,42800,43250,41700,1481866,015760,한국전력공사,-1350.0,-3.1286210892236386
2015-01-09,41750,41750,42450,41700,1004930,015760,한국전력공사,-50.0,-0.11961722488038277
2015-01-12,41750,41700,42250,41400,835448,015760,한국전력공사,0.0,0.0
2015-01-13,40850,41650,41700,40700,1565927,015760,한국전력공사,-900.0,-2.155688622754491
2015-01-14,40000,41050,41150,39400,2093539,015760,한국전력공사,-850.0,-2.08078335373317
2015-01-15,39850,39750,40350,39200,1835262,015760,한국전력공사,-150.0,-0.375
2015-01-16,39150,39750,40050,38750,1631957,015760,한국전력공사,-700.0,-1.7565872020075282
2015-01-19,39300,39250,39950,39100,916297,015760,한국전력공사,150.0,0.38314176245210724
2015-01-20,41700,39850,42100,39850,2571126,015760,한국전력공사,2400.0,6.106870229007633
2015-01-21,41500,42000,42250,40850,1556237,015760,한국전력공사,-200.0,-0.4796163069544364
2015-01-22,43250,41800,43250,41700,2255375,015760,한국전력공사,1750.0,4.216867469879518
2015-01-23,43150,43400,44150,42950,1573831,015760,한국전력공사,-100.0,-0.23121387283236997
2015-01-26,42700,43100,43100,42250,722055,015760,한국전력공사,-450.0,-1.0428736964078795
2015-01-27,42150,42350,43550,41800,2122124,015760,한국전력공사,-550.0,-1.288056206088993
2015-01-28,42850,42200,43150,42050,1076619,015760,한국전력공사,700.0,1.6607354685646498
2015-01-29,42600,43300,43350,42600,912348,015760,한국전력공사,-250.0,-0.5834305717619603
2015-01-30,43200,42750,43750,42700,1055899,015760,한국전력공사,600.0,1.4084507042253522
2015-02-02,43500,42900,43500,42450,764851,015760,한국전력공사,300.0,0.6944444444444444
2015-02-03,42300,43500,43700,41950,1871123,015760,한국전력공사,-1200.0,-2.7586206896551726
2015-02-04,42750,42450,43000,41850,1166439,015760,한국전력공사,450.0,1.0638297872340425
2015-02-05,42450,42750,43000,42100,850392,015760,한국전력공사,-300.0,-0.7017543859649122
2015-02-06,41900,42150,43000,40800,1634543,015760,한국전력공사,-550.0,-1.2956419316843346
2015-02-09,42050,41900,42700,41250,1076028,015760,한국전력공사,150.0,0.35799522673031026
2015-02-10,42550,43150,43600,42550,1332114,015760,한국전력공사,500.0,1.1890606420927468
2015-02-11,43500,42650,44350,42300,3230700,015760,한국전력공사,950.0,2.2326674500587544
2015-02-12,44900,43500,45200,42950,2286349,015760,한국전력공사,1400.0,3.218390804597701
2015-02-13,45900,45200,46050,44700,1636650,015760,한국전력공사,1000.0,2.2271714922048997
2015-02-16,45350,45700,45850,44750,844579,015760,한국전력공사,-550.0,-1.1982570806100217
2015-02-17,44400,45650,45650,44400,847265,015760,한국전력공사,-950.0,-2.0948180815876514
2015-02-23,45050,45350,45350,44600,765852,015760,한국전력공사,650.0,1.4639639639639639
2015-02-24,44550,45550,45600,44500,872067,015760,한국전력공사,-500.0,-1.1098779134295227
2015-02-25,45550,45900,46100,45200,1037223,015760,한국전력공사,1000.0,2.244668911335578
2015-02-26,45900,46000,46100,44650,1197203,015760,한국전력공사,350.0,0.7683863885839737
2015-02-27,44700,46100,46200,44700,1291977,015760,한국전력공사,-1200.0,-2.6143790849673203
2015-03-02,44350,45300,45350,43950,1238440,015760,한국전력공사,-350.0,-0.7829977628635347
2015-03-03,44600,44750,44800,43950,1156725,015760,한국전력공사,250.0,0.5636978579481398
2015-03-04,45250,45000,45450,44500,1047516,015760,한국전력공사,650.0,1.4573991031390134
2015-03-05,44400,45250,45250,43850,1262426,015760,한국전력공사,-850.0,-1.8784530386740332
2015-03-06,44700,44900,44950,44250,1059924,015760,한국전력공사,300.0,0.6756756756756757
2015-03-09,44850,45350,45350,44000,1102076,015760,한국전력공사,150.0,0.33557046979865773
2015-03-10,43950,44850,45150,43950,794206,015760,한국전력공사,-900.0,-2.0066889632107023
2015-03-11,43700,43250,43950,42700,1594400,015760,한국전력공사,-250.0,-0.5688282138794084
2015-03-12,42200,43200,43500,42200,1981753,015760,한국전력공사,-1500.0,-3.4324942791762014
2015-03-13,43850,42400,43900,42350,2171920,015760,한국전력공사,1650.0,3.909952606635071
2015-03-16,43450,43400,43900,42550,1414130,015760,한국전력공사,-400.0,-0.9122006841505131
2015-03-17,44500,43700,44600,43550,1155692,015760,한국전력공사,1050.0,2.4165707710011506
2015-03-18,44750,44650,45500,44000,1056660,015760,한국전력공사,250.0,0.5617977528089888
2015-03-19,45600,44650,45800,44550,1515759,015760,한국전력공사,850.0,1.899441340782123
2015-03-20,45150,45100,45950,44900,896684,015760,한국전력공사,-450.0,-0.9868421052631579
2015-03-23,45200,45250,45450,44750,486210,015760,한국전력공사,50.0,0.11074197120708748
2015-03-24,45800,45400,45800,44800,611052,015760,한국전력공사,600.0,1.3274336283185841
2015-03-25,45500,45550,45950,45100,554199,015760,한국전력공사,-300.0,-0.6550218340611353
2015-03-26,45900,45000,46000,44950,872739,015760,한국전력공사,400.0,0.8791208791208791
2015-03-27,45000,45200,45450,44600,1074061,015760,한국전력공사,-900.0,-1.9607843137254901
2015-03-30,45600,44900,46000,44750,938777,015760,한국전력공사,600.0,1.3333333333333335
2015-03-31,46000,45800,46200,44900,798494,015760,한국전력공사,400.0,0.8771929824561403
2015-04-01,45950,46000,46500,45600,794505,015760,한국전력공사,-50.0,-0.10869565217391304
2015-04-02,46300,45950,47000,45850,867306,015760,한국전력공사,350.0,0.7616974972796519
2015-04-03,46650,46600,46900,45900,350372,015760,한국전력공사,350.0,0.755939524838013
2015-04-06,45750,46700,46700,45700,472390,015760,한국전력공사,-900.0,-1.929260450160772
2015-04-07,45350,46250,46400,45050,781736,015760,한국전력공사,-400.0,-0.8743169398907104
2015-04-08,43700,44850,45000,43600,1948686,015760,한국전력공사,-1650.0,-3.6383682469680267
2015-04-09,43100,44000,44400,43000,1308196,015760,한국전력공사,-600.0,-1.3729977116704806
2015-04-10,43650,43200,43950,43200,1348731,015760,한국전력공사,550.0,1.2761020881670533
2015-04-13,43300,43000,43950,42800,909897,015760,한국전력공사,-350.0,-0.8018327605956471
2015-04-14,43900,43250,44000,42950,1299456,015760,한국전력공사,600.0,1.3856812933025404
2015-04-15,43800,43900,44900,43600,1758769,015760,한국전력공사,-100.0,-0.22779043280182232
2015-04-16,46000,44150,46000,43800,1827980,015760,한국전력공사,2200.0,5.0228310502283104
2015-04-17,47550,46400,47600,46000,2429743,015760,한국전력공사,1550.0,3.369565217391304
2015-04-20,46250,47400,48000,46000,1403791,015760,한국전력공사,-1300.0,-2.7339642481598316
2015-04-21,46050,46400,46550,45350,965311,015760,한국전력공사,-200.0,-0.43243243243243246
2015-04-22,45500,45700,46250,45300,1131683,015760,한국전력공사,-550.0,-1.1943539630836049
2015-04-23,45800,46000,46400,45500,985579,015760,한국전력공사,300.0,0.6593406593406593
2015-04-24,46850,46700,47650,45650,1555639,015760,한국전력공사,1050.0,2.292576419213974
2015-04-27,47000,47250,47300,46050,841702,015760,한국전력공사,150.0,0.32017075773745995
2015-04-28,47950,47500,48500,46600,1700373,015760,한국전력공사,950.0,2.021276595744681
2015-04-29,47700,48000,48900,46950,925056,015760,한국전력공사,-250.0,-0.5213764337851928
2015-04-30,46850,47350,47600,46550,895578,015760,한국전력공사,-850.0,-1.781970649895178
2015-05-04,47950,46850,48200,46750,991374,015760,한국전력공사,1100.0,2.3479188900747063
2015-05-06,46550,47850,47900,46500,1002476,015760,한국전력공사,-1400.0,-2.9197080291970803
2015-05-07,46250,46400,47300,45850,679675,015760,한국전력공사,-300.0,-0.644468313641246
2015-05-08,45800,46250,46650,45500,846748,015760,한국전력공사,-450.0,-0.9729729729729729
2015-05-11,46800,46250,47300,45900,1046627,015760,한국전력공사,1000.0,2.1834061135371177
2015-05-12,47100,46800,47300,45350,1429882,015760,한국전력공사,300.0,0.641025641025641
2015-05-13,47200,47400,47400,46250,1183888,015760,한국전력공사,100.0,0.21231422505307856
2015-05-14,46800,46850,47200,46500,786048,015760,한국전력공사,-400.0,-0.847457627118644
2015-05-15,46800,47050,47250,46100,675930,015760,한국전력공사,0.0,0.0
2015-05-18,46700,47000,47200,45900,698912,015760,한국전력공사,-100.0,-0.2136752136752137
2015-05-19,46100,46250,46700,46000,559866,015760,한국전력공사,-600.0,-1.284796573875803
2015-05-20,47900,46500,48000,46200,1091430,015760,한국전력공사,1800.0,3.9045553145336225
2015-05-21,47450,47900,48650,47100,921140,015760,한국전력공사,-450.0,-0.9394572025052191
2015-05-22,48500,47800,48500,47500,834322,015760,한국전력공사,1050.0,2.212855637513172
2015-05-26,47000,48050,48450,47000,890284,015760,한국전력공사,-1500.0,-3.0927835051546393
2015-05-27,45750,46500,47250,45650,1182850,015760,한국전력공사,-1250.0,-2.6595744680851063
2015-05-28,45700,45850,46750,45700,1041765,015760,한국전력공사,-50.0,-0.1092896174863388
2015-05-29,46200,45700,46350,45700,1047784,015760,한국전력공사,500.0,1.0940919037199124
2015-06-01,45500,46300,46700,45200,1272257,015760,한국전력공사,-700.0,-1.5151515151515151
2015-06-02,45850,45950,46150,45250,1382784,015760,한국전력공사,350.0,0.7692307692307693
2015-06-03,45300,45850,46700,45000,890978,015760,한국전력공사,-550.0,-1.1995637949836424
2015-06-04,44500,44800,45250,44100,1133192,015760,한국전력공사,-800.0,-1.7660044150110374
2015-06-05,44800,44500,45250,44150,786751,015760,한국전력공사,300.0,0.6741573033707865
2015-06-08,44800,44400,45100,44350,583672,015760,한국전력공사,0.0,0.0
2015-06-09,44700,45000,45100,44450,724961,015760,한국전력공사,-100.0,-0.2232142857142857
2015-06-10,43700,44500,44700,43400,1553767,015760,한국전력공사,-1000.0,-2.237136465324385
2015-06-11,43850,43750,44200,43000,1251599,015760,한국전력공사,150.0,0.34324942791762014
2015-06-12,43500,44000,44350,43150,945269,015760,한국전력공사,-350.0,-0.798175598631699
2015-06-15,43800,43000,44650,42600,1266926,015760,한국전력공사,300.0,0.6896551724137931
2015-06-16,43000,43800,44350,40800,3933484,015760,한국전력공사,-800.0,-1.82648401826484
2015-06-17,42700,42950,42950,41800,1077422,015760,한국전력공사,-300.0,-0.6976744186046512
2015-06-18,42450,42750,42900,42000,1216574,015760,한국전력공사,-250.0,-0.5854800936768151
2015-06-19,44100,42750,44600,42550,1244026,015760,한국전력공사,1650.0,3.8869257950530036
2015-06-22,46200,46000,46550,45550,1999926,015760,한국전력공사,2100.0,4.761904761904762
2015-06-23,46050,46950,47650,45850,1333199,015760,한국전력공사,-150.0,-0.3246753246753247
2015-06-24,45450,46500,46700,45450,724346,015760,한국전력공사,-600.0,-1.3029315960912053
2015-06-25,45100,45100,45700,44550,684339,015760,한국전력공사,-350.0,-0.77007700770077
2015-06-26,45200,45100,45400,44700,528062,015760,한국전력공사,100.0,0.22172949002217296
2015-06-29,44800,44700,45250,44000,659408,015760,한국전력공사,-400.0,-0.8849557522123894
2015-06-30,45800,45000,46150,44950,902335,015760,한국전력공사,1000.0,2.232142857142857
2015-07-01,46350,46200,46650,45850,706855,015760,한국전력공사,550.0,1.2008733624454149
2015-07-02,46600,46300,46900,46250,800572,015760,한국전력공사,250.0,0.5393743257820928
2015-07-03,46900,46850,47100,46250,641125,015760,한국전력공사,300.0,0.6437768240343348
2015-07-06,47000,46700,47300,46450,1026470,015760,한국전력공사,100.0,0.21321961620469082
2015-07-07,46550,46650,47000,45800,931642,015760,한국전력공사,-450.0,-0.9574468085106382
2015-07-08,47250,46950,47600,45850,1054521,015760,한국전력공사,700.0,1.5037593984962405
2015-07-09,48050,47200,48350,47200,1981662,015760,한국전력공사,800.0,1.6931216931216932
2015-07-10,47400,48100,48250,47300,822930,015760,한국전력공사,-650.0,-1.352757544224766
2015-07-13,48000,47500,48750,47400,831013,015760,한국전력공사,600.0,1.2658227848101267
2015-07-14,49000,47650,49000,47550,1070820,015760,한국전력공사,1000.0,2.083333333333333
2015-07-15,49050,48750,49050,48200,687053,015760,한국전력공사,50.0,0.10204081632653061
2015-07-16,48900,49300,49400,48400,488493,015760,한국전력공사,-150.0,-0.3058103975535168
2015-07-17,49050,49000,49200,48500,540005,015760,한국전력공사,150.0,0.3067484662576687
2015-07-20,49900,49100,50000,48850,672296,015760,한국전력공사,850.0,1.7329255861365953
2015-07-21,50400,50400,50400,49550,691866,015760,한국전력공사,500.0,1.002004008016032
2015-07-22,48650,50200,50200,48550,898191,015760,한국전력공사,-1750.0,-3.4722222222222223
2015-07-23,49750,48400,49750,47800,677605,015760,한국전력공사,1100.0,2.2610483042137717
2015-07-24,48150,48800,49200,48000,659600,015760,한국전력공사,-1600.0,-3.2160804020100504
2015-07-27,47650,47600,48350,47000,895221,015760,한국전력공사,-500.0,-1.0384215991692627
2015-07-28,48200,47700,48450,46800,894713,015760,한국전력공사,550.0,1.154249737670514
2015-07-29,48500,47700,48500,47200,613734,015760,한국전력공사,300.0,0.6224066390041494
2015-07-30,48600,49250,49300,48250,935264,015760,한국전력공사,100.0,0.2061855670103093
2015-07-31,50900,49300,50900,49000,1890287,015760,한국전력공사,2300.0,4.732510288065844
2015-08-03,52200,50500,52500,50500,1192632,015760,한국전력공사,1300.0,2.5540275049115913
2015-08-04,51700,51500,52100,50600,928220,015760,한국전력공사,-500.0,-0.9578544061302682
2015-08-05,51600,51400,51900,49800,1690110,015760,한국전력공사,-100.0,-0.19342359767891684
2015-08-06,51100,51800,53100,50200,2059980,015760,한국전력공사,-500.0,-0.9689922480620154
2015-08-07,51000,51100,52000,50600,1006043,015760,한국전력공사,-100.0,-0.19569471624266144
2015-08-10,51300,51000,51900,50300,731751,015760,한국전력공사,300.0,0.5882352941176471
2015-08-11,50300,51300,51500,49400,1080337,015760,한국전력공사,-1000.0,-1.949317738791423
2015-08-12,49800,50000,50300,49250,992349,015760,한국전력공사,-500.0,-0.9940357852882704
2015-08-13,49600,49800,50000,48650,840887,015760,한국전력공사,-200.0,-0.4016064257028112
2015-08-17,50500,50700,50900,49400,878215,015760,한국전력공사,900.0,1.8145161290322582
2015-08-18,50800,50500,51500,50200,916618,015760,한국전력공사,300.0,0.594059405940594
2015-08-19,50600,51000,51400,49950,778190,015760,한국전력공사,-200.0,-0.39370078740157477
2015-08-20,51700,50100,51700,49800,916378,015760,한국전력공사,1100.0,2.1739130434782608
2015-08-21,49500,51300,51500,48950,1767231,015760,한국전력공사,-2200.0,-4.25531914893617
2015-08-24,47700,48600,49200,46750,1728776,015760,한국전력공사,-1800.0,-3.6363636363636362
2015-08-25,47500,48000,48450,47100,1543484,015760,한국전력공사,-200.0,-0.41928721174004197
2015-08-26,49150,47600,50200,47300,1726462,015760,한국전력공사,1650.0,3.4736842105263155
2015-08-27,49500,49000,49850,48400,1280812,015760,한국전력공사,350.0,0.7121057985757884
2015-08-28,49200,50000,51100,49100,1191595,015760,한국전력공사,-300.0,-0.6060606060606061
2015-08-31,48000,49050,49550,48000,1460585,015760,한국전력공사,-1200.0,-2.4390243902439024
2015-09-01,48500,47950,48550,47750,841190,015760,한국전력공사,500.0,1.0416666666666665
2015-09-02,47650,48100,48500,47650,1084643,015760,한국전력공사,-850.0,-1.7525773195876289
2015-09-03,47500,47800,48500,46750,1171554,015760,한국전력공사,-150.0,-0.3147953830010493
2015-09-04,46750,47100,47600,46750,901100,015760,한국전력공사,-750.0,-1.5789473684210527
2015-09-07,47300,46300,47300,46100,836722,015760,한국전력공사,550.0,1.1764705882352942
2015-09-08,46300,47200,47300,45600,1374763,015760,한국전력공사,-1000.0,-2.1141649048625792
2015-09-09,47650,47150,47650,46400,1042311,015760,한국전력공사,1350.0,2.915766738660907
2015-09-10,49250,47600,49250,47250,1427275,015760,한국전력공사,1600.0,3.3578174186778593
2015-09-11,48050,49200,49200,48050,650518,015760,한국전력공사,-1200.0,-2.4365482233502536
2015-09-14,48650,48450,49100,48100,502513,015760,한국전력공사,600.0,1.2486992715920915
2015-09-15,48650,49100,49450,48500,698707,015760,한국전력공사,0.0,0.0
2015-09-16,48700,49000,49700,48450,958799,015760,한국전력공사,50.0,0.10277492291880781
2015-09-17,47650,49350,49400,47500,1115233,015760,한국전력공사,-1050.0,-2.1560574948665296
2015-09-18,47500,48200,48700,47400,1135770,015760,한국전력공사,-150.0,-0.3147953830010493
2015-09-21,47400,47700,47950,47000,792552,015760,한국전력공사,-100.0,-0.21052631578947367
2015-09-22,49700,47900,49700,47750,1607776,015760,한국전력공사,2300.0,4.852320675105485
2015-09-23,48300,49150,49600,48300,626531,015760,한국전력공사,-1400.0,-2.8169014084507045
2015-09-24,48800,48900,49100,48400,529377,015760,한국전력공사,500.0,1.0351966873706004
2015-09-25,49050,48500,49450,48350,733878,015760,한국전력공사,250.0,0.5122950819672131
2015-09-30,49000,48700,49000,48050,1086834,015760,한국전력공사,-50.0,-0.10193679918450561
2015-10-01,49000,49050,49450,48600,600778,015760,한국전력공사,0.0,0.0
2015-10-02,48250,48700,49650,48250,645457,015760,한국전력공사,-750.0,-1.530612244897959
2015-10-05,48950,49000,49000,48450,546982,015760,한국전력공사,700.0,1.450777202072539
2015-10-06,49200,49100,49600,48800,606849,015760,한국전력공사,250.0,0.5107252298263534
2015-10-07,48350,49600,49600,48150,756370,015760,한국전력공사,-850.0,-1.7276422764227644
2015-10-08,48350,48850,48850,47450,1111954,015760,한국전력공사,0.0,0.0
2015-10-12,48250,48600,48800,47750,713303,015760,한국전력공사,-100.0,-0.2068252326783868
2015-10-13,48300,48100,48300,47650,682773,015760,한국전력공사,50.0,0.10362694300518134
2015-10-14,49950,48650,50700,48500,1695422,015760,한국전력공사,1650.0,3.4161490683229814
2015-10-15,50600,50500,50900,50100,886280,015760,한국전력공사,650.0,1.3013013013013013
2015-10-16,51400,50600,51700,50300,904400,015760,한국전력공사,800.0,1.5810276679841897
2015-10-19,51800,51400,51800,50600,529348,015760,한국전력공사,400.0,0.7782101167315175
2015-10-20,52300,51400,53000,51000,1313124,015760,한국전력공사,500.0,0.9652509652509652
2015-10-21,52500,52900,53000,52300,799217,015760,한국전력공사,200.0,0.3824091778202677
2015-10-22,52500,51800,52600,51600,538397,015760,한국전력공사,0.0,0.0
2015-10-23,51800,52600,53900,51500,897347,015760,한국전력공사,-700.0,-1.3333333333333335
2015-10-26,53000,51800,53000,51700,488705,015760,한국전력공사,1200.0,2.3166023166023164
2015-10-27,53300,52500,54000,52500,651986,015760,한국전력공사,300.0,0.5660377358490566
2015-10-28,52500,52500,53300,51700,715522,015760,한국전력공사,-800.0,-1.5009380863039399
2015-10-29,51600,51800,52200,50900,679110,015760,한국전력공사,-900.0,-1.7142857142857144
2015-10-30,51400,51600,52100,51100,641398,015760,한국전력공사,-200.0,-0.3875968992248062
2015-11-02,50700,51200,51900,50600,634229,015760,한국전력공사,-700.0,-1.3618677042801557
2015-11-03,52000,50700,52000,50600,647561,015760,한국전력공사,1300.0,2.564102564102564
2015-11-04,53000,52000,53000,51600,579872,015760,한국전력공사,1000.0,1.9230769230769231
2015-11-05,52500,52400,53400,51100,1444143,015760,한국전력공사,-500.0,-0.9433962264150944
2015-11-06,52700,52200,53600,50100,1162449,015760,한국전력공사,200.0,0.38095238095238093
2015-11-09,52700,52800,53500,52200,765828,015760,한국전력공사,0.0,0.0
2015-11-10,50500,52000,52200,49950,1881672,015760,한국전력공사,-2200.0,-4.174573055028463
2015-11-11,50700,50500,51100,50400,565659,015760,한국전력공사,200.0,0.39603960396039606
2015-11-12,49600,51000,51000,49600,810739,015760,한국전력공사,-1100.0,-2.1696252465483234
2015-11-13,49200,49250,49700,48850,954036,015760,한국전력공사,-400.0,-0.8064516129032258
2015-11-16,49800,48800,50100,48600,1024893,015760,한국전력공사,600.0,1.2195121951219512
2015-11-17,50000,50300,50700,49400,694741,015760,한국전력공사,200.0,0.4016064257028112
2015-11-18,50800,50400,51400,50200,810080,015760,한국전력공사,800.0,1.6
2015-11-19,50600,51300,51400,50100,862572,015760,한국전력공사,-200.0,-0.39370078740157477
2015-11-20,50400,50300,50600,49850,780240,015760,한국전력공사,-200.0,-0.3952569169960474
2015-11-23,50100,50100,50200,49850,499469,015760,한국전력공사,-300.0,-0.5952380952380952
2015-11-24,49600,50000,50400,49300,1319886,015760,한국전력공사,-500.0,-0.998003992015968
2015-11-25,49100,49600,49750,49000,859292,015760,한국전력공사,-500.0,-1.0080645161290323
2015-11-26,49350,49450,49800,49050,1183765,015760,한국전력공사,250.0,0.5091649694501018
2015-11-27,49750,49500,50300,49400,843407,015760,한국전력공사,400.0,0.8105369807497468
2015-11-30,48950,49750,49850,48950,1446188,015760,한국전력공사,-800.0,-1.6080402010050252
2015-12-01,49750,49250,50100,49250,889510,015760,한국전력공사,800.0,1.634320735444331
2015-12-02,48750,49750,49800,48750,839462,015760,한국전력공사,-1000.0,-2.0100502512562812
2015-12-03,48950,48700,49150,48300,591690,015760,한국전력공사,200.0,0.41025641025641024
2015-12-04,47950,48600,48750,47850,1076296,015760,한국전력공사,-1000.0,-2.0429009193054135
2015-12-07,47500,48250,48500,47300,698030,015760,한국전력공사,-450.0,-0.9384775808133473
2015-12-08,48400,47700,48400,47350,1073499,015760,한국전력공사,900.0,1.8947368421052633
2015-12-09,49650,48800,49750,48750,1251828,015760,한국전력공사,1250.0,2.5826446280991737
2015-12-10,48650,49650,49700,48450,1075584,015760,한국전력공사,-1000.0,-2.014098690835851
2015-12-11,48600,48550,49050,47850,969353,015760,한국전력공사,-50.0,-0.10277492291880781
2015-12-14,49450,48850,49450,48100,804443,015760,한국전력공사,850.0,1.7489711934156378
2015-12-15,48700,49250,49450,48600,639572,015760,한국전력공사,-750.0,-1.5166835187057632
2015-12-16,48850,49300,49300,48600,1005982,015760,한국전력공사,150.0,0.3080082135523614
2015-12-17,49850,49500,49850,49200,1023689,015760,한국전력공사,1000.0,2.047082906857728
2015-12-18,49700,49550,49800,49250,797819,015760,한국전력공사,-150.0,-0.3009027081243731
2015-12-21,49500,49800,49900,49350,917221,015760,한국전력공사,-200.0,-0.4024144869215292
2015-12-22,49950,49700,50100,49500,1335742,015760,한국전력공사,450.0,0.9090909090909091
2015-12-23,50300,50000,50400,49900,1079479,015760,한국전력공사,350.0,0.7007007007007007
2015-12-24,50300,50400,50500,50100,661239,015760,한국전력공사,0.0,0.0
2015-12-28,49400,50300,50400,49400,956789,015760,한국전력공사,-900.0,-1.7892644135188867
2015-12-29,49650,48700,49700,48500,811491,015760,한국전력공사,250.0,0.5060728744939271
2015-12-30,50000,49650,50300,49450,743735,015760,한국전력공사,350.0,0.7049345417925479
2016-01-04,50000,50100,50300,48900,1168262,015760,한국전력공사,0.0,0.0
2016-01-05,50700,49650,51300,49650,881713,015760,한국전력공사,700.0,1.4000000000000001
2016-01-06,50800,51200,51400,50400,770189,015760,한국전력공사,100.0,0.19723865877712032
2016-01-07,50300,51000,51100,49950,533328,015760,한국전력공사,-500.0,-0.984251968503937
2016-01-08,49900,49000,49950,48700,1027981,015760,한국전력공사,-400.0,-0.7952286282306162
2016-01-11,50700,50200,51000,49950,696821,015760,한국전력공사,800.0,1.6032064128256511
2016-01-12,50500,51200,51400,50200,980236,015760,한국전력공사,-200.0,-0.39447731755424065
2016-01-13,52000,50800,52000,50800,1523369,015760,한국전력공사,1500.0,2.9702970297029703
2016-01-14,52000,51800,52300,51100,1606061,015760,한국전력공사,0.0,0.0
2016-01-15,51000,51800,52200,50600,882603,015760,한국전력공사,-1000.0,-1.9230769230769231
2016-01-18,50600,51000,51200,50200,904786,015760,한국전력공사,-400.0,-0.7843137254901961
2016-01-19,51600,51200,52200,50700,898141,015760,한국전력공사,1000.0,1.9762845849802373
2016-01-20,51500,52000,52200,51200,995636,015760,한국전력공사,-100.0,-0.1937984496124031
2016-01-21,50500,50900,51600,50500,861126,015760,한국전력공사,-1000.0,-1.9417475728155338
2016-01-22,49800,50200,51000,49550,1292457,015760,한국전력공사,-700.0,-1.3861386138613863
2016-01-25,50600,50400,51600,49950,967568,015760,한국전력공사,800.0,1.6064257028112447
2016-01-26,51600,51100,52600,51000,1191218,015760,한국전력공사,1000.0,1.9762845849802373
